,Fauna/Flora,Grupo,Família,Sigla Categoria de Ameaça,Bioma,Principais_ameacas,Presença em Áreas Protegidas,Plano de Ação Nacional para Conservação (PAN),Nível de Proteção na Estratégia Nacional,Espécie exclusiva do Brasil,Estados_de_ocorrencia
146,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Agropecuária,Não,Sim,2,Sim,GO
146,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Mineração,Não,Sim,2,Sim,MT
146,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Mineração,Não,Sim,2,Sim,MG
146,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Mineração,Não,Sim,2,Sim,GO
147,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Queimadas,Sim,Não,2,Sim,ES
147,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Queimadas,Sim,Não,2,Sim,MG
147,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,ES
147,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,MG
147,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
147,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MG
147,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,ES
147,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,MG
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,ES
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,RJ
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,SP
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Desenvolvimento e Infraestrutura,Sim,Não,2,Sim,PA
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,ES
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,RJ
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,SP
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,PA
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,ES
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,RJ
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,SP
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,PA
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Extração de Madeira,Sim,Não,2,Sim,ES
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Extração de Madeira,Sim,Não,2,Sim,RJ
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Extração de Madeira,Sim,Não,2,Sim,SP
148,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Extração de Madeira,Sim,Não,2,Sim,PA
149,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Queimadas,Sim,Não,2,Sim,PR
149,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Queimadas,Sim,Não,2,Sim,SC
149,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,PR
149,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,SC
149,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,PR
149,Flora,Angiospermas,Alstroemeriaceae,CR,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,SC
150,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,DF
150,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,GO
150,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,DF
150,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,GO
151,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Agropecuária,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Turismo/Recreação,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Extração de Não Madereiras,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Extração para Combustível,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Mineração,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Espécies Invasoras,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Cerrado,Queimadas,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Agropecuária,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Turismo/Recreação,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Extração de Não Madereiras,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Extração para Combustível,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Mineração,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Sim,MG
151,Flora,Angiospermas,Alstroemeriaceae,EN,Mata Atlântica,Queimadas,Sim,Não,2,Sim,MG
152,Flora,Angiospermas,Amaranthaceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MG
152,Flora,Angiospermas,Amaranthaceae,EN,Cerrado,Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MS
152,Flora,Angiospermas,Amaranthaceae,EN,Cerrado,Distribuição Restrita,Sim,Não,2,Sim,MG
152,Flora,Angiospermas,Amaranthaceae,EN,Cerrado,Distribuição Restrita,Sim,Não,2,Sim,MS
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Não,PR
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Não,MS
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Não,SC
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Não,RS
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Agropecuária,Sim,Não,2,Não,SP
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Não,PR
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Não,MS
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Não,SC
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Não,RS
153,Flora,Angiospermas,Amaranthaceae,VU,Mata Atlântica,Espécies Invasoras,Sim,Não,2,Não,SP
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Agropecuária,Sim,Não,2,Não,PR
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Agropecuária,Sim,Não,2,Não,MS
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Agropecuária,Sim,Não,2,Não,SC
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Agropecuária,Sim,Não,2,Não,RS
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Agropecuária,Sim,Não,2,Não,SP
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Espécies Invasoras,Sim,Não,2,Não,PR
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Espécies Invasoras,Sim,Não,2,Não,MS
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Espécies Invasoras,Sim,Não,2,Não,SC
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Espécies Invasoras,Sim,Não,2,Não,RS
153,Flora,Angiospermas,Amaranthaceae,VU,Pampa,Espécies Invasoras,Sim,Não,2,Não,SP
154,Flora,Angiospermas,Amaranthaceae,EN,Cerrado,Distribuição Restrita,Sim,Não,2,Sim,MG
154,Flora,Angiospermas,Amaranthaceae,EN,Cerrado, Perda de Habitat/Degradação (Induzida por Humanos),Sim,Não,2,Sim,MG
155,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,SP
156,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,MG
156,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,RJ
157,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,MG
157,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,RJ
158,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,MG
159,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,MG
159,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,RJ
160,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,MG
160,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,RJ
161,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,MG
161,Fauna,Invertebrados Terrestres,Lucanidae,VU,Mata Atlântica,Turismo/Recreação,Sim,Não,3,Sim,RJ
162,Flora,Angiospermas,Poaceae,CR,Cerrado,Distúrbio Humano,Sim,Sim,2,Sim,GO
162,Flora,Angiospermas,Poaceae,CR,Cerrado,Distúrbio Humano,Sim,Sim,2,Sim,TO
163,Fauna,Aves,Accipitridae,VU,Caatinga,Agropecuária,Sim,Não,4,Sim,BA
163,Fauna,Aves,Accipitridae,VU,Caatinga,Agropecuária,Sim,Não,4,Sim,ES
163,Fauna,Aves,Accipitridae,VU,Caatinga,Agropecuária,Sim,Não,4,Sim,MG
163,Fauna,Aves,Accipitridae,VU,Caatinga,Agropecuária,Sim,Não,4,Sim,PR
163,Fauna,Aves,Accipitridae,VU,Caatinga,Agropecuária,Sim,Não,4,Sim,RJ
163,Fauna,Aves,Accipitridae,VU,Caatinga,Agropecuária,Sim,Não,4,Sim,SC
163,Fauna,Aves,Accipitridae,VU,Caatinga,Agropecuária,Sim,Não,4,Sim,SP
163,Fauna,Aves,Accipitridae,VU,Caatinga,Assentamento Humano: cidades,Sim,Não,4,Sim,BA
163,Fauna,Aves,Accipitridae,VU,Caatinga,Assentamento Humano: cidades,Sim,Não,4,Sim,ES
163,Fauna,Aves,Accipitridae,VU,Caatinga,Assentamento Humano: cidades,Sim,Não,4,Sim,MG
163,Fauna,Aves,Accipitridae,VU,Caatinga,Assentamento Humano: cidades,Sim,Não,4,Sim,PR
163,Fauna,Aves,Accipitridae,VU,Caatinga,Assentamento Humano: cidades,Sim,Não,4,Sim,RJ
163,Fauna,Aves,Accipitridae,VU,Caatinga,Assentamento Humano: cidades,Sim,Não,4,Sim,SC
163,Fauna,Aves,Accipitridae,VU,Caatinga,Assentamento Humano: cidades,Sim,Não,4,Sim,SP
163,Fauna,Aves,Accipitridae,VU,Cerrado,Agropecuária,Sim,Não,4,Sim,BA
163,Fauna,Aves,Accipitridae,VU,Cerrado,Agropecuária,Sim,Não,4,Sim,ES
163,Fauna,Aves,Accipitridae,VU,Cerrado,Agropecuária,Sim,Não,4,Sim,MG
163,Fauna,Aves,Accipitridae,VU,Cerrado,Agropecuária,Sim,Não,4,Sim,PR
163,Fauna,Aves,Accipitridae,VU,Cerrado,Agropecuária,Sim,Não,4,Sim,RJ
163,Fauna,Aves,Accipitridae,VU,Cerrado,Agropecuária,Sim,Não,4,Sim,SC
163,Fauna,Aves,Accipitridae,VU,Cerrado,Agropecuária,Sim,Não,4,Sim,SP
163,Fauna,Aves,Accipitridae,VU,Cerrado,Assentamento Humano: cidades,Sim,Não,4,Sim,BA
163,Fauna,Aves,Accipitridae,VU,Cerrado,Assentamento Humano: cidades,Sim,Não,4,Sim,ES
163,Fauna,Aves,Accipitridae,VU,Cerrado,Assentamento Humano: cidades,Sim,Não,4,Sim,MG
163,Fauna,Aves,Accipitridae,VU,Cerrado,Assentamento Humano: cidades,Sim,Não,4,Sim,PR
163,Fauna,Aves,Accipitridae,VU,Cerrado,Assentamento Humano: cidades,Sim,Não,4,Sim,RJ
163,Fauna,Aves,Accipitridae,VU,Cerrado,Assentamento Humano: cidades,Sim,Não,4,Sim,SC
163,Fauna,Aves,Accipitridae,VU,Cerrado,Assentamento Humano: cidades,Sim,Não,4,Sim,SP
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,BA
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,ES
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,MG
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,PR
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,RJ
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,SC
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,SP
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,BA
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,ES
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,MG
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,PR
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,RJ
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,SC
163,Fauna,Aves,Accipitridae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,SP
164,Flora,Angiospermas,Amaranthaceae,EN,Pampa,Agropecuária,Não,Não,1,Não,RS
164,Flora,Angiospermas,Amaranthaceae,EN,Pampa,Espécies Invasoras,Não,Não,1,Não,RS
165,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Agropecuária,Sim,Não,3,Não,RS
165,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Agropecuária,Sim,Não,3,Não,SC
165,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Caça/Pesca,Sim,Não,3,Não,RS
165,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Caça/Pesca,Sim,Não,3,Não,SC
165,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Extração Florestal,Sim,Não,3,Não,RS
165,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Extração Florestal,Sim,Não,3,Não,SC
165,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Mudança na dinâmica das espécies nativas,Sim,Não,3,Não,RS
165,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Mudança na dinâmica das espécies nativas,Sim,Não,3,Não,SC
165,Fauna,Aves,Psittacidae,VU,Pampa,Agropecuária,Sim,Não,3,Não,RS
165,Fauna,Aves,Psittacidae,VU,Pampa,Agropecuária,Sim,Não,3,Não,SC
165,Fauna,Aves,Psittacidae,VU,Pampa,Caça/Pesca,Sim,Não,3,Não,RS
165,Fauna,Aves,Psittacidae,VU,Pampa,Caça/Pesca,Sim,Não,3,Não,SC
165,Fauna,Aves,Psittacidae,VU,Pampa,Extração Florestal,Sim,Não,3,Não,RS
165,Fauna,Aves,Psittacidae,VU,Pampa,Extração Florestal,Sim,Não,3,Não,SC
165,Fauna,Aves,Psittacidae,VU,Pampa,Mudança na dinâmica das espécies nativas,Sim,Não,3,Não,RS
165,Fauna,Aves,Psittacidae,VU,Pampa,Mudança na dinâmica das espécies nativas,Sim,Não,3,Não,SC
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,AL
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,BA
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,ES
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,MG
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,RJ
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Agropecuária,Sim,Não,4,Sim,SE
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,AL
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,BA
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,ES
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,MG
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,RJ
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Assentamento Humano: cidades,Sim,Não,4,Sim,SE
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Caça/Pesca,Sim,Não,4,Sim,AL
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Caça/Pesca,Sim,Não,4,Sim,BA
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Caça/Pesca,Sim,Não,4,Sim,ES
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Caça/Pesca,Sim,Não,4,Sim,MG
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Caça/Pesca,Sim,Não,4,Sim,RJ
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Caça/Pesca,Sim,Não,4,Sim,SE
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Extração Florestal,Sim,Não,4,Sim,AL
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Extração Florestal,Sim,Não,4,Sim,BA
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Extração Florestal,Sim,Não,4,Sim,ES
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Extração Florestal,Sim,Não,4,Sim,MG
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Extração Florestal,Sim,Não,4,Sim,RJ
166,Fauna,Aves,Psittacidae,VU,Mata Atlântica,Extração Florestal,Sim,Não,4,Sim,SE
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,BA
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,ES
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,MG
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,PR
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,RJ
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,RS
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,SC
167,Fauna,Aves,Psittacidae,VU,Caatinga,Agropecuária,Sim,Não,3,Não,SP
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,BA
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,ES
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,MG
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,PR
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,RJ
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,RS
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,SC
167,Fauna,Aves,Psittacidae,VU,Caatinga,Caça/Pesca,Sim,Não,3,Não,SP
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,BA
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,ES
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,MG
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,PR
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,RJ
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,RS
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,SC
167,Fauna,Aves,Psittacidae,VU,Caatinga,Extração Florestal,Sim,Não,3,Não,SP
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,BA
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,ES
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,MG
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,PR
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,RJ
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,RS
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,SC
167,Fauna,Aves,Psittacidae,VU,Caatinga,Turismo/Recreação,Sim,Não,3,Não,SP
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,BA
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,ES
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,MG
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,PR
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,RJ
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,RS
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,SC
167,Fauna,Aves,Psittacidae,VU,Cerrado,Agropecuária,Sim,Não,3,Não,SP
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,BA
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,ES
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,MG
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,PR
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,RJ
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,RS
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,SC
167,Fauna,Aves,Psittacidae,VU,Cerrado,Caça/Pesca,Sim,Não,3,Não,SP
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,BA
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,ES
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,MG
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,PR
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,RJ
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,RS
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,SC
167,Fauna,Aves,Psittacidae,VU,Cerrado,Extração Florestal,Sim,Não,3,Não,SP
167,Fauna,Aves,Psittacidae,VU,Cerrado,Turismo/Recreação,Sim,Não,3,Não,BA
167,Fauna,Aves,Psittacidae,VU,Cerrado,Turismo/Recreação,Sim,Não,3,Não,ES
167,Fauna,Aves,Psittacidae,VU,Cerrado,Turismo/Recreação,Sim,Não,3,Não,MG
167,Fauna,Aves,Psittacidae,VU,Cerrado,Turismo/Recreação,Sim,Não,3,Não,
167,Fauna,Aves,Psittacidae,VU,Cerrado,Turismo/Recreação,Sim,Não,3,Não,PR
167,Fauna,Aves,Psittacidae,VU,Cerrado,Turismo/Recreação,Sim,Não,3,Não,RJ
